,tweet,counter,degree
952,"['appletstag', 'compleanno', 'to', 'cake', 'family', 'day', 'self', 'me', 'smile', 'girl', 'summer']",0,Not offensive
953,"['aime', 'animal', 'treefriends', 'tags', 'aime', 'fan', 'xiv', 'happy', 'tree']",0,Not offensive
954,"['user', 'happy', 'and', 'wedding', 'anniversary', 'to', 'my', 'amazing', 'husband', 'user', 'ð¾ðððð¼ð', 'memories', 'years', 'lotstocome', 'love']",0,Not offensive
955,"['after', 'a', 'slow', 'sta', 'i', 'had', 'a', 'productive', 'day', 'getting', 'back', 'into', 'a', 'routine', 'after', 'a', 'bout', 'of', 'fatigue', 'and', 'flared', 'is', 'hard', 'spoonieproblems']",0,Not offensive
956,"['i', 'love', 'roman', 'and', 'fasting', 'love', 'the', 'stars', 'feeling', 'and', 'i', 'love', 'the', 'way', 'i', 'feel', 'during', 'armada', 'with', 'praying', 'and', 'reading', 'ran', 'blessed']",0,Not offensive
957,"['â', 'eurgbp', 'subdued', 'trading', 'action', 'around', '07930', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
958,"['ð', 'with', 'user', 'ngitingtagumpay']",0,Not offensive
959,"['its', 'an', 'unusual', 'cloudy', 'day', 'election', 'day', 'and', 'picnic', 'with', 'friends', 'sunday', 'to', 'everyone', 'ó¾ó¾', 'welcomeludovica']",0,Not offensive
960,"['cloudchaser', 'gorilla', 'simulate', 'you', 'need', 'to', 'do', 'to', 'adapt', 'to', 'the', 'environment', 'the', 'need', 'to', 'tear', 'the', 'city', 'mat']",0,Not offensive
961,"['christ', 'is', 'alive', 'in', 'you', 'vlicobs', 'too', 'love', 'grace', 'amen', 'share', 'passion', 'church', 'life']",0,Not offensive
962,"['wants', 'leak', 'of', 'idea', 'punjab', 'probed', 'suspects', 'political', 'jobs', 'jobsearch', 'chandigarh', 'makers', 'of', 'ut']",0,Not offensive
963,"['yesterday', 'open', 'ð', 'restaurant', 'eatallyoucan']",0,Not offensive
964,"['i', 'can', 'already', 'tell', 'that', 'next', 'weeks', 'episode', 'is', 'donna', 'give', 'me', 'intense', 'anxiety', 'nervous', 'gameofthrones']",0,Not offensive
965,"['you', 'got', 'nothing', 'to', 'say', 'so', 'you', 'assume', 'that', 'ahahahahahah']",0,Not offensive
966,"['in', 'just', 'an', 'ordinary', 'girl', 'intruduceyourself', 'of']",0,Not offensive
967,"['user', 'may', 'lights', 'triumph', 'over', 'darkness', 'may', 'this', 'armada', 'bring', 'peace', 'harmony', 'and', 'joy', 'armada', 'ramadankareem']",0,Not offensive
968,"['user', 'user', 'any', 'else', 'notice', 'most', 'of', 'the', 'suppers', 'r', 'agent', 'girls', 'years', 'to', 'internalize', 'a', 'female', 'oppressive', 'system']",0,Not offensive
969,"['user', '4', 'reasons', 'that', 'optimism', 'rule', 'the', 'world', 'success', 'growth', 'balance', 'optimism']",0,Not offensive
970,"['i', 'hate', 'online', 'applications', 'because', 'you', 'dont', 'even', 'get', 'your', 'foot', 'in', 'the', 'door', 'before', 'they', 'tell', 'you', 'no', 'we', 'dont', 'need', 'you']",0,Not offensive
971,"['i', 'am', 'thankful', 'for', 'flowers', 'thankful', 'positive']",0,Not offensive
972,"['to', 'top', 'off', 'my', 'happy', 'day', 'me', 'not', 'signing', 'papers', 'for', 'my', 'house', 'user', 'pop', 'up', 'once', '4', 'blocks', 'from', 'work', 'amp', 'i', 'didn', 'know']",0,Not offensive
973,"['beautiful', 'i', 'love', 'living', 'at', 'the', 'beach', 'beach', 'love']",0,Not offensive
974,"['user', 'org', 'bitch', 'ðððð', 'i', 'knew', 'you', 'was', 'gone', 'do', 'll', 'him', 'actually', 'look', 'like', 'a', 'music', 'video']",1,Offensive
975,"['this', 'ff', 'to', 'my', 'gamedev', 'indiedev', 'indiegamedev', 'squad', 'user', 'user', 'user', 'user']",0,Not offensive
976,"['user', 'user', 'user', 'man', 'i', 'even', 'have', 'a', 'bunch', 'of', 'coupon', 'too']",0,Not offensive
977,"['way', 'to', 'sta', 'the', 'day', 'goodmorning']",0,Not offensive
978,"['king', 'forward', '2', 'our', 'watering', 'holes', 'watchtowers', 'foresees', 'user', 'user', 'user']",0,Not offensive
979,"['user', 'allahsoil', 'the', 'next', 'best', 'seller', 'book', 'iris', 'slam', '2016in4worlds', '2016in4words', 'terrorist', 'got', 'â']",0,Not offensive
980,"['this', 'a', 'a', 'fantastic', 'rub', 'for', 'speak', 'sum', 'thespicesndteaexchange', 'do', 'healthy']",0,Not offensive
981,"['followed', 'touch', 'my', 'its']",0,Not offensive
982,"['feels', 'like', 'summer', 'ððð', 'love', 'like', 'live', 'life', 'enjoy', 'healthy', 'sun', 'an', 'liking', 'summer']",0,Not offensive
983,"['teenageson', 'reckons', 'that', 'he', 'gone', 'beyond', 'the', 'call', 'of', 'duty', 'with', 'my', 'fathersday', 'prezzie', 'ð']",0,Not offensive
984,"['user', 'dont', 'forget', 'user', 'research', 'shows', 'that', 'exist', 'men', 'have', 'psychological', 'problems', 'tuckercarlson']",0,Not offensive
985,"['nice', 'any', 'specific', 'pedagogical', 'changes', 'ð']",0,Not offensive
986,"['user', 'typical', 'city', 'fan']",0,Not offensive
987,"['no', 'in', 'not', 'attracted', 'to', 'asia', 'pp', 'bc', 'in', 'not', 'asia', 'what', 'if', 'i', 'tell', 'you', 'no', 'in', 'not', 'attracted', 'to', 'u', 'bc', 'in', 'not', 'inst', 'race', 'here', 'he']",0,Not offensive
988,"['user', 'write', 'vol', 'jealous', 'better', 'than', 'being', 'at', 'cricket', 'pitch', 'all', 'my', 'life', 'getalife']",0,Not offensive
989,"['prayers', 'go', 'out', 'to', 'eddies', 'and', 'his', 'family']",0,Not offensive
990,"['nothappy', 'my', 'carer', 'is', 'finishing', 'in', 'one', 'week']",0,Not offensive
991,"['closeencounters', 'of', 'the', 'mankind', 'fated', 'dense', 'sick', 'tired', 'maybemono']",0,Not offensive
992,"['gymmorgon', 'grm', 'morning', 'strength', 'energy', 'training', 'wing']",0,Not offensive
993,"['glad', 'it', 'all', 'arrived', 'safely', 'user']",0,Not offensive
994,"['who', 'defines', 'historically', 'oppressed', 'or', 'historic', 'oppressorsprivileged']",0,Not offensive
995,"['are', 'you', 'really', 'or', 'just', 'pretending', 'to', 'be', 'truthseekers', 'empowerment', 'selfimprovement', 'healing', 'ihearadio']",0,Not offensive
996,"['i', 'finally', 'found', 'a', 'way', 'how', 'to', 'delete', 'old', 'sweets', 'you', 'might', 'find', 'it', 'useful', 'as', 'well', 'deletetweets']",0,Not offensive
997,"['user', 'what', 'a', 'view', 'oregon', 'poland', 'us', 'unitedstates', 'holiday', 'do', 'producer', 'house']",0,Not offensive
998,"['have', 'you', 'put', 'in', 'your', 'vote', 'yet', 'if', 'you', 'haven', 'do', 'it', 'and', 'share', 'so', 'we', 'can', 'see', 'what', 'makes', 'you', 'smile', 'poll']",0,Not offensive
999,"['user', 'next', 'chapter', 'in', 'life', 'stay', 'soon', 'looking', 'at', 'a', 'house', 'today', 'with', 'my', 'fiance', 'âïðð', 'of']",0,Not offensive
